<<<2017-11-23 16:49:47,646| DEBUG | 2017-11-23 16:49:47.645 | DEBUG | SERVER |  | Find ctu.properties failure. | com.migu.reading.utils.PropertyUtil.loadConfig(PropertyUtil.java:114) | DEBUG@com.migu.reading.utils.PropertyUtilcom.migu.reading.logger.impl.DebugLog.doLog(DebugLog.java:463)>>>
<<<2017-11-23 17:12:06,281| DEBUG | 2017-11-23 17:12:06.281 | DEBUG | SERVER |  | Find singlenode.properties failure. | com.migu.reading.utils.PropertyUtil.loadSingleConfig(PropertyUtil.java:205) | DEBUG@com.migu.reading.utils.PropertyUtilcom.migu.reading.logger.impl.DebugLog.doLog(DebugLog.java:463)>>>
<<<2017-11-23 17:12:35,850| DEBUG | 2017-11-23 17:12:35.849 | DEBUG | SERVER |  | Find ctu.properties failure. | com.migu.reading.utils.PropertyUtil.loadConfig(PropertyUtil.java:114) | DEBUG@com.migu.reading.utils.PropertyUtilcom.migu.reading.logger.impl.DebugLog.doLog(DebugLog.java:463)>>>
<<<2017-11-23 17:12:35,850| DEBUG | 2017-11-23 17:12:35.850 | DEBUG | SERVER |  | Find dsf.properties failure. | com.migu.reading.utils.PropertyUtil.loadDsfConfig(PropertyUtil.java:159) | DEBUG@com.migu.reading.utils.PropertyUtilcom.migu.reading.logger.impl.DebugLog.doLog(DebugLog.java:463)>>>
<<<2017-11-23 17:12:35,850| DEBUG | 2017-11-23 17:12:35.850 | DEBUG | SERVER |  | Find singlenode.properties failure. | com.migu.reading.utils.PropertyUtil.loadSingleConfig(PropertyUtil.java:205) | DEBUG@com.migu.reading.utils.PropertyUtilcom.migu.reading.logger.impl.DebugLog.doLog(DebugLog.java:463)>>>
<<<2017-11-23 17:13:41,416| DEBUG | 2017-11-23 17:13:41.415 | DEBUG | SERVER |  | Find ctu.properties failure. | com.migu.reading.utils.PropertyUtil.loadConfig(PropertyUtil.java:114) | DEBUG@com.migu.reading.utils.PropertyUtilcom.migu.reading.logger.impl.DebugLog.doLog(DebugLog.java:463)>>>
<<<2017-11-23 17:13:41,416| DEBUG | 2017-11-23 17:13:41.416 | DEBUG | SERVER |  | Find dsf.properties failure. | com.migu.reading.utils.PropertyUtil.loadDsfConfig(PropertyUtil.java:159) | DEBUG@com.migu.reading.utils.PropertyUtilcom.migu.reading.logger.impl.DebugLog.doLog(DebugLog.java:463)>>>
<<<2017-11-23 17:13:41,417| DEBUG | 2017-11-23 17:13:41.416 | DEBUG | SERVER |  | Find singlenode.properties failure. | com.migu.reading.utils.PropertyUtil.loadSingleConfig(PropertyUtil.java:205) | DEBUG@com.migu.reading.utils.PropertyUtilcom.migu.reading.logger.impl.DebugLog.doLog(DebugLog.java:463)>>>
<<<2017-11-23 17:14:01,318| DEBUG | 2017-11-23 17:14:01.317 | DEBUG | SERVER |  | Find ctu.properties failure. | com.migu.reading.utils.PropertyUtil.loadConfig(PropertyUtil.java:114) | DEBUG@com.migu.reading.utils.PropertyUtilcom.migu.reading.logger.impl.DebugLog.doLog(DebugLog.java:463)>>>
<<<2017-11-23 17:14:01,319| DEBUG | 2017-11-23 17:14:01.319 | DEBUG | SERVER |  | Find dsf.properties failure. | com.migu.reading.utils.PropertyUtil.loadDsfConfig(PropertyUtil.java:159) | DEBUG@com.migu.reading.utils.PropertyUtilcom.migu.reading.logger.impl.DebugLog.doLog(DebugLog.java:463)>>>
<<<2017-11-23 17:14:01,319| DEBUG | 2017-11-23 17:14:01.319 | DEBUG | SERVER |  | Find singlenode.properties failure. | com.migu.reading.utils.PropertyUtil.loadSingleConfig(PropertyUtil.java:205) | DEBUG@com.migu.reading.utils.PropertyUtilcom.migu.reading.logger.impl.DebugLog.doLog(DebugLog.java:463)>>>
<<<2017-11-23 17:14:21,678| DEBUG | 2017-11-23 17:14:21.677 | DEBUG | SERVER |  | Find ctu.properties failure. | com.migu.reading.utils.PropertyUtil.loadConfig(PropertyUtil.java:114) | DEBUG@com.migu.reading.utils.PropertyUtilcom.migu.reading.logger.impl.DebugLog.doLog(DebugLog.java:463)>>>
<<<2017-11-23 17:14:21,678| DEBUG | 2017-11-23 17:14:21.678 | DEBUG | SERVER |  | Find dsf.properties failure. | com.migu.reading.utils.PropertyUtil.loadDsfConfig(PropertyUtil.java:159) | DEBUG@com.migu.reading.utils.PropertyUtilcom.migu.reading.logger.impl.DebugLog.doLog(DebugLog.java:463)>>>
<<<2017-11-23 17:14:21,678| DEBUG | 2017-11-23 17:14:21.678 | DEBUG | SERVER |  | Find singlenode.properties failure. | com.migu.reading.utils.PropertyUtil.loadSingleConfig(PropertyUtil.java:205) | DEBUG@com.migu.reading.utils.PropertyUtilcom.migu.reading.logger.impl.DebugLog.doLog(DebugLog.java:463)>>>
<<<2017-11-23 17:16:15,549| DEBUG | 2017-11-23 17:16:15.547 | DEBUG | SERVER |  | Find ctu.properties failure. | com.migu.reading.utils.PropertyUtil.loadConfig(PropertyUtil.java:114) | DEBUG@com.migu.reading.utils.PropertyUtilcom.migu.reading.logger.impl.DebugLog.doLog(DebugLog.java:463)>>>
<<<2017-11-23 17:16:15,549| DEBUG | 2017-11-23 17:16:15.549 | DEBUG | SERVER |  | Find dsf.properties failure. | com.migu.reading.utils.PropertyUtil.loadDsfConfig(PropertyUtil.java:159) | DEBUG@com.migu.reading.utils.PropertyUtilcom.migu.reading.logger.impl.DebugLog.doLog(DebugLog.java:463)>>>
<<<2017-11-23 17:16:15,549| DEBUG | 2017-11-23 17:16:15.549 | DEBUG | SERVER |  | Find singlenode.properties failure. | com.migu.reading.utils.PropertyUtil.loadSingleConfig(PropertyUtil.java:205) | DEBUG@com.migu.reading.utils.PropertyUtilcom.migu.reading.logger.impl.DebugLog.doLog(DebugLog.java:463)>>>
<<<2017-11-23 17:18:11,030| DEBUG | 2017-11-23 17:18:11.029 | DEBUG | SERVER |  | Find ctu.properties failure. | com.migu.reading.utils.PropertyUtil.loadConfig(PropertyUtil.java:114) | DEBUG@com.migu.reading.utils.PropertyUtilcom.migu.reading.logger.impl.DebugLog.doLog(DebugLog.java:463)>>>
<<<2017-11-23 17:18:11,030| DEBUG | 2017-11-23 17:18:11.030 | DEBUG | SERVER |  | Find dsf.properties failure. | com.migu.reading.utils.PropertyUtil.loadDsfConfig(PropertyUtil.java:159) | DEBUG@com.migu.reading.utils.PropertyUtilcom.migu.reading.logger.impl.DebugLog.doLog(DebugLog.java:463)>>>
<<<2017-11-23 17:18:11,031| DEBUG | 2017-11-23 17:18:11.031 | DEBUG | SERVER |  | Find singlenode.properties failure. | com.migu.reading.utils.PropertyUtil.loadSingleConfig(PropertyUtil.java:205) | DEBUG@com.migu.reading.utils.PropertyUtilcom.migu.reading.logger.impl.DebugLog.doLog(DebugLog.java:463)>>>
<<<2017-11-23 17:20:12,397| DEBUG | 2017-11-23 17:20:12.396 | DEBUG | SERVER |  | Find ctu.properties failure. | com.migu.reading.utils.PropertyUtil.loadConfig(PropertyUtil.java:114) | DEBUG@com.migu.reading.utils.PropertyUtilcom.migu.reading.logger.impl.DebugLog.doLog(DebugLog.java:463)>>>
<<<2017-11-23 17:20:12,398| DEBUG | 2017-11-23 17:20:12.398 | DEBUG | SERVER |  | Find dsf.properties failure. | com.migu.reading.utils.PropertyUtil.loadDsfConfig(PropertyUtil.java:159) | DEBUG@com.migu.reading.utils.PropertyUtilcom.migu.reading.logger.impl.DebugLog.doLog(DebugLog.java:463)>>>
<<<2017-11-23 17:20:12,398| DEBUG | 2017-11-23 17:20:12.398 | DEBUG | SERVER |  | Find singlenode.properties failure. | com.migu.reading.utils.PropertyUtil.loadSingleConfig(PropertyUtil.java:205) | DEBUG@com.migu.reading.utils.PropertyUtilcom.migu.reading.logger.impl.DebugLog.doLog(DebugLog.java:463)>>>
<<<2017-11-23 17:22:11,526| DEBUG | 2017-11-23 17:22:11.525 | DEBUG | SERVER |  | Find ctu.properties failure. | com.migu.reading.utils.PropertyUtil.loadConfig(PropertyUtil.java:114) | DEBUG@com.migu.reading.utils.PropertyUtilcom.migu.reading.logger.impl.DebugLog.doLog(DebugLog.java:463)>>>
<<<2017-11-23 17:22:11,527| DEBUG | 2017-11-23 17:22:11.527 | DEBUG | SERVER |  | Find dsf.properties failure. | com.migu.reading.utils.PropertyUtil.loadDsfConfig(PropertyUtil.java:159) | DEBUG@com.migu.reading.utils.PropertyUtilcom.migu.reading.logger.impl.DebugLog.doLog(DebugLog.java:463)>>>
<<<2017-11-23 17:22:11,527| DEBUG | 2017-11-23 17:22:11.527 | DEBUG | SERVER |  | Find singlenode.properties failure. | com.migu.reading.utils.PropertyUtil.loadSingleConfig(PropertyUtil.java:205) | DEBUG@com.migu.reading.utils.PropertyUtilcom.migu.reading.logger.impl.DebugLog.doLog(DebugLog.java:463)>>>
<<<2017-11-23 17:22:44,421| DEBUG | 2017-11-23 17:22:44.420 | DEBUG | SERVER |  | Find ctu.properties failure. | com.migu.reading.utils.PropertyUtil.loadConfig(PropertyUtil.java:114) | DEBUG@com.migu.reading.utils.PropertyUtilcom.migu.reading.logger.impl.DebugLog.doLog(DebugLog.java:463)>>>
<<<2017-11-23 17:22:44,422| DEBUG | 2017-11-23 17:22:44.422 | DEBUG | SERVER |  | Find dsf.properties failure. | com.migu.reading.utils.PropertyUtil.loadDsfConfig(PropertyUtil.java:159) | DEBUG@com.migu.reading.utils.PropertyUtilcom.migu.reading.logger.impl.DebugLog.doLog(DebugLog.java:463)>>>
<<<2017-11-23 17:22:44,422| DEBUG | 2017-11-23 17:22:44.422 | DEBUG | SERVER |  | Find singlenode.properties failure. | com.migu.reading.utils.PropertyUtil.loadSingleConfig(PropertyUtil.java:205) | DEBUG@com.migu.reading.utils.PropertyUtilcom.migu.reading.logger.impl.DebugLog.doLog(DebugLog.java:463)>>>
<<<2017-11-23 17:23:23,119| DEBUG | 2017-11-23 17:23:23.118 | DEBUG | SERVER |  | Find ctu.properties failure. | com.migu.reading.utils.PropertyUtil.loadConfig(PropertyUtil.java:114) | DEBUG@com.migu.reading.utils.PropertyUtilcom.migu.reading.logger.impl.DebugLog.doLog(DebugLog.java:463)>>>
<<<2017-11-23 17:23:23,119| DEBUG | 2017-11-23 17:23:23.119 | DEBUG | SERVER |  | Find dsf.properties failure. | com.migu.reading.utils.PropertyUtil.loadDsfConfig(PropertyUtil.java:159) | DEBUG@com.migu.reading.utils.PropertyUtilcom.migu.reading.logger.impl.DebugLog.doLog(DebugLog.java:463)>>>
<<<2017-11-23 17:23:23,119| DEBUG | 2017-11-23 17:23:23.119 | DEBUG | SERVER |  | Find singlenode.properties failure. | com.migu.reading.utils.PropertyUtil.loadSingleConfig(PropertyUtil.java:205) | DEBUG@com.migu.reading.utils.PropertyUtilcom.migu.reading.logger.impl.DebugLog.doLog(DebugLog.java:463)>>>
<<<2017-11-23 17:28:40,529| DEBUG | 2017-11-23 17:28:40.528 | DEBUG | SERVER |  | Find ctu.properties failure. | com.migu.reading.utils.PropertyUtil.loadConfig(PropertyUtil.java:114) | DEBUG@com.migu.reading.utils.PropertyUtilcom.migu.reading.logger.impl.DebugLog.doLog(DebugLog.java:463)>>>
<<<2017-11-23 17:28:40,529| DEBUG | 2017-11-23 17:28:40.529 | DEBUG | SERVER |  | Find dsf.properties failure. | com.migu.reading.utils.PropertyUtil.loadDsfConfig(PropertyUtil.java:159) | DEBUG@com.migu.reading.utils.PropertyUtilcom.migu.reading.logger.impl.DebugLog.doLog(DebugLog.java:463)>>>
<<<2017-11-23 17:28:40,529| DEBUG | 2017-11-23 17:28:40.529 | DEBUG | SERVER |  | Find singlenode.properties failure. | com.migu.reading.utils.PropertyUtil.loadSingleConfig(PropertyUtil.java:205) | DEBUG@com.migu.reading.utils.PropertyUtilcom.migu.reading.logger.impl.DebugLog.doLog(DebugLog.java:463)>>>
<<<2017-11-23 17:29:30,843| DEBUG | 2017-11-23 17:29:30.842 | DEBUG | SERVER |  | Find ctu.properties failure. | com.migu.reading.utils.PropertyUtil.loadConfig(PropertyUtil.java:114) | DEBUG@com.migu.reading.utils.PropertyUtilcom.migu.reading.logger.impl.DebugLog.doLog(DebugLog.java:463)>>>
<<<2017-11-23 17:29:30,843| DEBUG | 2017-11-23 17:29:30.843 | DEBUG | SERVER |  | Find dsf.properties failure. | com.migu.reading.utils.PropertyUtil.loadDsfConfig(PropertyUtil.java:159) | DEBUG@com.migu.reading.utils.PropertyUtilcom.migu.reading.logger.impl.DebugLog.doLog(DebugLog.java:463)>>>
<<<2017-11-23 17:29:30,843| DEBUG | 2017-11-23 17:29:30.843 | DEBUG | SERVER |  | Find singlenode.properties failure. | com.migu.reading.utils.PropertyUtil.loadSingleConfig(PropertyUtil.java:205) | DEBUG@com.migu.reading.utils.PropertyUtilcom.migu.reading.logger.impl.DebugLog.doLog(DebugLog.java:463)>>>
<<<2017-11-23 17:34:42,469| DEBUG | 2017-11-23 17:34:42.468 | DEBUG | SERVER |  | Find ctu.properties failure. | com.migu.reading.utils.PropertyUtil.loadConfig(PropertyUtil.java:114) | DEBUG@com.migu.reading.utils.PropertyUtilcom.migu.reading.logger.impl.DebugLog.doLog(DebugLog.java:463)>>>
<<<2017-11-23 17:34:42,469| DEBUG | 2017-11-23 17:34:42.469 | DEBUG | SERVER |  | Find dsf.properties failure. | com.migu.reading.utils.PropertyUtil.loadDsfConfig(PropertyUtil.java:159) | DEBUG@com.migu.reading.utils.PropertyUtilcom.migu.reading.logger.impl.DebugLog.doLog(DebugLog.java:463)>>>
<<<2017-11-23 17:34:42,469| DEBUG | 2017-11-23 17:34:42.469 | DEBUG | SERVER |  | Find singlenode.properties failure. | com.migu.reading.utils.PropertyUtil.loadSingleConfig(PropertyUtil.java:205) | DEBUG@com.migu.reading.utils.PropertyUtilcom.migu.reading.logger.impl.DebugLog.doLog(DebugLog.java:463)>>>
<<<2017-11-23 18:06:19,862| DEBUG | 2017-11-23 18:06:19.861 | DEBUG | SERVER |  | Find ctu.properties failure. | com.migu.reading.utils.PropertyUtil.loadConfig(PropertyUtil.java:114) | DEBUG@com.migu.reading.utils.PropertyUtilcom.migu.reading.logger.impl.DebugLog.doLog(DebugLog.java:463)>>>
<<<2017-11-23 18:06:19,863| DEBUG | 2017-11-23 18:06:19.863 | DEBUG | SERVER |  | Find dsf.properties failure. | com.migu.reading.utils.PropertyUtil.loadDsfConfig(PropertyUtil.java:159) | DEBUG@com.migu.reading.utils.PropertyUtilcom.migu.reading.logger.impl.DebugLog.doLog(DebugLog.java:463)>>>
<<<2017-11-23 18:06:19,863| DEBUG | 2017-11-23 18:06:19.863 | DEBUG | SERVER |  | Find singlenode.properties failure. | com.migu.reading.utils.PropertyUtil.loadSingleConfig(PropertyUtil.java:205) | DEBUG@com.migu.reading.utils.PropertyUtilcom.migu.reading.logger.impl.DebugLog.doLog(DebugLog.java:463)>>>
<<<2017-11-23 18:08:35,508| DEBUG | 2017-11-23 18:08:35.507 | DEBUG | SERVER |  | Find ctu.properties failure. | com.migu.reading.utils.PropertyUtil.loadConfig(PropertyUtil.java:114) | DEBUG@com.migu.reading.utils.PropertyUtilcom.migu.reading.logger.impl.DebugLog.doLog(DebugLog.java:463)>>>
<<<2017-11-23 18:08:35,508| DEBUG | 2017-11-23 18:08:35.508 | DEBUG | SERVER |  | Find dsf.properties failure. | com.migu.reading.utils.PropertyUtil.loadDsfConfig(PropertyUtil.java:159) | DEBUG@com.migu.reading.utils.PropertyUtilcom.migu.reading.logger.impl.DebugLog.doLog(DebugLog.java:463)>>>
<<<2017-11-23 18:08:35,509| DEBUG | 2017-11-23 18:08:35.509 | DEBUG | SERVER |  | Find singlenode.properties failure. | com.migu.reading.utils.PropertyUtil.loadSingleConfig(PropertyUtil.java:205) | DEBUG@com.migu.reading.utils.PropertyUtilcom.migu.reading.logger.impl.DebugLog.doLog(DebugLog.java:463)>>>
<<<2017-11-23 18:10:30,442| DEBUG | 2017-11-23 18:10:30.441 | DEBUG | SERVER |  | Find ctu.properties failure. | com.migu.reading.utils.PropertyUtil.loadConfig(PropertyUtil.java:114) | DEBUG@com.migu.reading.utils.PropertyUtilcom.migu.reading.logger.impl.DebugLog.doLog(DebugLog.java:463)>>>
<<<2017-11-23 18:10:30,443| DEBUG | 2017-11-23 18:10:30.442 | DEBUG | SERVER |  | Find dsf.properties failure. | com.migu.reading.utils.PropertyUtil.loadDsfConfig(PropertyUtil.java:159) | DEBUG@com.migu.reading.utils.PropertyUtilcom.migu.reading.logger.impl.DebugLog.doLog(DebugLog.java:463)>>>
<<<2017-11-23 18:10:30,443| DEBUG | 2017-11-23 18:10:30.443 | DEBUG | SERVER |  | Find singlenode.properties failure. | com.migu.reading.utils.PropertyUtil.loadSingleConfig(PropertyUtil.java:205) | DEBUG@com.migu.reading.utils.PropertyUtilcom.migu.reading.logger.impl.DebugLog.doLog(DebugLog.java:463)>>>
<<<2017-11-23 18:12:21,890| DEBUG | 2017-11-23 18:12:21.889 | DEBUG | SERVER |  | Find ctu.properties failure. | com.migu.reading.utils.PropertyUtil.loadConfig(PropertyUtil.java:114) | DEBUG@com.migu.reading.utils.PropertyUtilcom.migu.reading.logger.impl.DebugLog.doLog(DebugLog.java:463)>>>
<<<2017-11-23 18:12:21,890| DEBUG | 2017-11-23 18:12:21.890 | DEBUG | SERVER |  | Find dsf.properties failure. | com.migu.reading.utils.PropertyUtil.loadDsfConfig(PropertyUtil.java:159) | DEBUG@com.migu.reading.utils.PropertyUtilcom.migu.reading.logger.impl.DebugLog.doLog(DebugLog.java:463)>>>
<<<2017-11-23 18:12:21,890| DEBUG | 2017-11-23 18:12:21.890 | DEBUG | SERVER |  | Find singlenode.properties failure. | com.migu.reading.utils.PropertyUtil.loadSingleConfig(PropertyUtil.java:205) | DEBUG@com.migu.reading.utils.PropertyUtilcom.migu.reading.logger.impl.DebugLog.doLog(DebugLog.java:463)>>>
